"","name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvede1","prtvede2","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtclede","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnade","rlgblge","rlgdnme","rlgdeade","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","ctzshipd","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","blgetmg","facntr","fbrncntc","mocntr","mbrncntc","admdw","vteurmmb","evpdemp","pdempyr","lvpntyr","evlvptn","lvptnyr","evmar","maryr","bthcld","nbthcld","fcldbrn","ycldbyr","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tygrtr","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","eisced","edulvlb","edubde1","eduade2","eduade3","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","icwhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edupbde1","edupade2","edupade3","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","eiscedf","edulvlfb","edufbde1","edufade2","edufade3","emprf14","occf14b","eiscedm","edulvlmb","edumbde1","edumade2","edumade3","emprm14","occm14b","atncrse","anctry1","anctry2","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grspnum","grsplet","netinum","netilet","grspfr","netifr","frlgrsp","frlneti","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","inwdds","inwmms","inwyys","inwshh","inwsmm","inwdde","inwmme","inwyye","inwehh","inwemm","inwtm"
"2222","ESS9e03_1",9,3.1,"17.02.2021",65501,"DE",0.99946624,0.94924486,3.037345,2.883184,0.00012220745,291,5768,30,5,300,7,6,7,3,3,5,4,4,7,9,5,6,8,9,9,3,66,66,1,1,1,2,1,2,1,2,1,4,3,2,9,8,8,9,9,8,2,1,5,2,8,1,2,2,7,7,5,8,7,5,4,2,1,3,3,8,6,1,4,9,6,66,6666,8,5,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",2,1,1,2017,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,1,0,20,40,21,28,0,60,13,15,17,17,40,30,50,888,4,3,3,1,3,3,5,1,1,2,2,1,6,6,6,6,2000,18,1959,1977,1973,2015,6666,6666,6666,6666,3,3,6,4,66,66,66,66,66,2,2,6,6,2,3,2,213,4,0,0,13,1,1,0,0,0,0,0,1,0,0,0,0,2,2,6,6,6666,1,66666,3,3,2,66666,8,2,40,1,40,86,4,3259,2,2,6,6,3,1,10,1,1,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,4,0,4,2,5,3,322,4,0,7,4,66,1,11070,11078,"DE2",1,4,3,3,10,9,4,6,1,2,300,66,300,66,1,1,250,250,-3,1,-3,1,4,4,2,1,2,4,2,3,3,2,2,2,2,4,1,2,5,3,5,2,2,1,2,1,5,4,2,2,2,1,2,3,3,14,11,2018,17,20,14,11,2018,18,27,67
"2223","ESS9e03_1",9,3.1,"17.02.2021",65570,"DE",0.99946624,0.77601683,3.037345,2.3570306,0.00012220745,332,5849,45,5,60,7,8,8,2,4,3,4,3,8,7,6,5,5,6,7,1,2,3,1,2,2,2,1,1,1,1,2,66,6,3,9,9,6,7,4,6,2,1,5,3,10,1,1,1,8,7,7,9,6,4,3,1,2,1,3,4,8,1,4,9,6,66,6666,10,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"6666",1,"6666",6666,"GER","ENG",2,1,"6666",1,"6666",3,1,1,2000,2007,1,2015,2,6666,2,66,6666,6666,66,6666,6,2,25,40,0,0,0,32,0,25,0,0,25,55,25,45,0,3,3,3,3,3,5,2,1,2,6,6,6,6,6,6,6,1983,36,1989,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,3,6,2,6,6,2,3,6,610,6,3,6,21,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,5,10,7,35,1,35,30,4,3119,2,1,2,2,3,1,8,1,1,7,710,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2424,1,40,3,322,3,0,6,1,6,6,610,6,5,7,1,3,1,11070,555555,"DEA",1,4,4,3,8,8,6,6,1,2,2750,66,1750,66,0,-1,666666666,2000,0,-4,3,-3,4,3,4,2,2,4,1,1,5,2,2,2,1,5,1,2,2,2,2,2,5,1,1,1,2,3,2,2,3,1,1,3,2,18,1,2019,17,49,18,1,2019,19,13,84
"2224","ESS9e03_1",9,3.1,"17.02.2021",65604,"DE",0.99946624,0.62394667,3.037345,1.8951412,0.00012220745,275,5737,120,4,180,5,7,9,1,5,2,5,2,9,7,10,6,6,0,0,1,77,77,2,2,2,2,2,2,7,2,7,66,6,77,10,9,77,10,8,7,7,7,7,7,8,7,7,7,77,77,77,10,4,3,3,2,2,2,3,10,8,7,66,6666,7,66,6666,10,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",2,"IT",1961,"GER","ITA",2,2,"IT",2,"IT",1,77,1,1975,1981,1,1981,1,1981,1,4,1981,1994,2,2016,6,1,18,50,70,20,20,20,60,777,777,777,777,777,777,777,777,4,4,5,5,7,10,2,1,2,6,6,6,6,6,6,6,1960,59,7777,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,7,7,66,1,1,3,5,520,3,0,10,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,77777,6,7,1,77777,10,10,80,1,80,41,5,1120,2,2,6,6,3,2,77,7,2,77,7777,7777,7777,7777,0,0,0,0,0,0,0,0,0,0,0,1,0,66,7,66666,6,666,77,7777,7777,7777,7777,1,7,77,7777,7777,7777,7777,1,5,1,13040,555555,"DE1",1,5,5,4,10,10,10,8,1,7,777777777,77,777777777,77,7,7,777777777,777777777,7,7,7,7,3,3,2,2,1,7,7,2,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30,1,2019,20,5,30,1,2019,21,5,60
"2225","ESS9e03_1",9,3.1,"17.02.2021",65609,"DE",0.99946624,0.7313539,3.037345,2.221374,0.00012220745,325,5835,150,5,210,7,8,7,1,2,3,3,3,4,3,4,4,4,5,5,1,88,5,2,2,2,2,2,2,2,2,2,66,6,2,8,7,3,5,5,4,1,1,5,1,7,1,1,1,7,5,5,8,4,4,2,2,2,2,3,7,7,2,66,6666,2,66,6666,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",2,1,1,1991,1991,1,1993,1,1994,1,1,2008,6666,66,6666,6,2,30,40,66,30,30,35,70,30,18,18,20,50,25,70,75,3,3,3,3,3,2,2,2,1,6,6,6,6,6,6,6,1967,51,2008,6666,6666,6666,6666,6666,6666,6666,2,66,66,66,66,66,66,66,66,1,1,4,4,6,2,6,610,6,5,0,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,3,3,32,1,34,78,1,2635,2,1,2,1,2,1,4,2,1,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,4,0,7,1,4,3,322,3,0,6,1,4,1,11070,555555,"DEA",1,2,2,2,10,8,6,6,1,2,888888888,6,777777777,5,0,0,666666666,666666666,0,1,-4,3,3,4,2,3,3,4,2,2,4,4,4,2,2,4,1,3,2,1,5,2,5,1,1,2,3,2,3,3,3,1,2,5,3,15,9,2018,11,12,15,9,2018,12,31,79
"2226","ESS9e03_1",9,3.1,"17.02.2021",65632,"DE",0.99946624,1.1025547,3.037345,3.3488388,0.00012220745,328,5840,60,5,720,5,8,6,1,2,4,2,4,1,4,7,0,0,2,3,1,5,88,2,2,1,2,1,2,2,2,2,66,6,5,9,7,0,5,4,3,1,1,5,1,8,1,1,1,8,8,5,10,7,6,5,2,4,2,3,4,5,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,1,1,1984,1986,1,1988,1,1988,1,3,1988,1991,3,2012,6,2,18,30,60,20,25,25,65,18,17,17,17,55,25,45,65,3,3,3,3,5,10,1,2,6,6,6,6,6,6,6,6,1969,50,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,1,4,4,1,3,3,322,4,0,7,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,0,6,1,2,66666,10,10,666,2,50,95,5,7422,2,2,6,6,3,2,4,2,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,88,8888,8888,8888,8888,8,88,88,8888,8888,8888,8888,8,88,2,11070,555555,"DEA",1,3,2,1,10,10,3,8,1,3,60000,66,25200,66,0,0,666666666,666666666,0,0,-4,4,4,4,3,2,2,4,2,2,4,3,3,3,2,6,1,5,5,4,6,1,4,4,1,1,2,6,3,6,6,1,1,6,5,6,2,2019,11,42,6,2,2019,13,41,119
"2227","ESS9e03_1",9,3.1,"17.02.2021",65645,"DE",0.99946624,1.2710112,3.037345,3.8604994,0.00012220745,355,5896,30,5,360,6,7,7,2,3,3,3,3,3,5,4,3,4,4,5,1,88,5,2,2,2,2,1,2,1,2,2,66,6,4,8,8,6,7,8,7,2,2,5,2,9,1,2,2,7,5,5,8,6,4,3,2,1,3,3,8,7,2,66,6666,2,66,6666,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,1,1,2013,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,18,30,50,20,30,30,62,18,18,26,27,55,26,45,62,3,3,3,3,3,7,2,1,2,6,6,6,6,6,6,6,1996,22,1968,6666,6666,6666,6666,6666,6666,6666,3,66,66,66,66,66,66,66,66,2,2,6,6,2,4,5,422,5,0,6,16,1,1,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6666,1,66666,2,5,2,66666,1,0,40,1,40,27,4,9329,2,2,6,6,3,1,9,1,1,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,5,520,4,0,10,1,2,3,321,3,0,3,1,5,1,11070,555555,"DE1",1,3,3,2,9,9,7,8,1,2,0,66,0,66,6,6,666666666,666666666,0,2,-1,2,3,3,3,1,1,2,2,2,4,3,3,3,3,4,2,3,4,3,4,2,2,2,2,3,2,3,3,3,3,2,1,4,3,5,9,2018,18,13,5,9,2018,19,23,70
"2228","ESS9e03_1",9,3.1,"17.02.2021",65664,"DE",0.99946624,0.43001035,3.037345,1.3060898,0.00012220745,316,5817,30,1,6666,8,10,7,2,3,2,4,3,5,8,8,5,5,5,7,1,2,2,2,2,1,2,1,2,2,2,1,2,2,3,8,6,5,7,8,5,2,1,3,4,10,2,3,3,3,5,3,8,3,6,3,2,2,3,3,10,7,1,2,2,6,66,6666,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","NDS",2,1,"6666",1,"6666",3,1,1,1955,1955,1,1975,1,1975,1,2,1976,1978,5,1987,1,1,16,30,65,25,25,26,62,15,17,17,17,45,25,45,55,3,3,3,3,3,7,1,1,6,6,6,6,6,6,6,6,1940,78,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,1,2,5,5,1,4,5,520,3,0,10,9,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2003,1,66666,1,3,2,66666,9,7,38,1,38,52,1,99999,2,1,2,2,2,4,5,1,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,3,322,3,0,6,4,66,2,212,3,0,0,4,66,2,11060,555555,"DE9",1,3,3,3,5,3,3,7,2,2,666666666,66,2000,66,6,0,666666666,666666666,0,-2,3,3,4,4,2,4,2,2,2,4,4,3,2,2,2,6,2,5,2,2,2,2,2,4,2,3,5,1,5,2,5,1,2,4,5,23,10,2018,15,8,23,10,2018,16,33,85
"2229","ESS9e03_1",9,3.1,"17.02.2021",65672,"DE",0.99946624,1.275009,3.037345,3.872642,0.00012220745,320,5826,60,5,240,7,7,7,3,3,3,3,3,7,8,9,4,4,6,5,1,2,2,2,2,2,2,2,2,1,2,1,2,2,5,9,7,6,7,6,8,2,1,5,1,6,2,2,3,6,7,7,9,6,3,2,2,2,3,3,7,5,2,66,6666,2,66,6666,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,1,1,2006,2008,1,2008,1,2009,1,4,2007,2012,66,6666,6,1,20,40,60,25,29,31,70,20,20,20,20,50,25,40,65,3,3,3,3,3,7,6,2,1,2,1,2,1,6,6,6,1986,32,1982,2007,2009,2010,2012,6666,6666,6666,1,2,2,2,2,66,66,66,1,1,2,66,1,6,1,3,322,4,0,7,13,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,7,6,40,1,45,85,2,4110,2,2,6,6,1,1,77,2,1,5,423,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7233,1,45,88,8888,8888,8888,8888,4,66,2,212,3,0,0,3,66,2,11070,555555,"DEA",1,2,4,3,8,8,3,3,1,2,777777777,77,777777777,77,0,0,666666666,666666666,-2,2,-3,3,3,3,4,3,2,3,2,3,4,2,1,2,3,5,2,5,3,4,5,2,3,2,1,3,5,2,5,5,5,1,2,3,3,30,9,2018,16,6,30,9,2018,16,58,52
"2230","ESS9e03_1",9,3.1,"17.02.2021",65695,"DE",0.99946624,2.882577,3.037345,8.755381,0.00012220745,319,5823,30,5,180,0,0,5,4,1,1,1,1,2,10,10,5,0,6,4,2,66,66,2,2,2,2,2,2,2,2,2,66,6,7,6,4,5,6,8,7,3,1,3,1,2,4,4,4,3,2,0,4,1,1,1,1,2,3,3,10,2,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,2,1,1990,1987,2,6666,2,6666,2,66,6666,6666,66,6666,6,1,13,30,888,16,30,30,70,888,16,18,14,20,21,40,60,3,3,3,3,8,10,1,2,6,6,6,6,6,6,6,6,1974,44,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,2,2,6,6,2,2,2,213,4,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,66,9,1,6,6666,1,66666,2,4,2,66666,5,0,15,1,15,16,3,3412,2,2,6,6,3,6,3,1,66,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,2,212,3,0,8888,1,7,1,113,2,0,0,1,8,2,11070,555555,"DEA",1,3,3,8,10,10,10,10,3,2,666666666,66,415,66,6,0,666666666,666666666,0,0,-4,2,4,4,4,4,1,4,1,2,2,1,1,1,2,6,2,6,6,3,5,2,2,5,5,5,6,3,6,1,6,1,1,1,5,18,11,2018,15,22,18,11,2018,16,22,60
"2231","ESS9e03_1",9,3.1,"17.02.2021",65734,"DE",0.99946624,0.8702576,3.037345,2.6432724,0.00012220745,312,5809,60,2,6666,5,8,8,3,2,1,2,2,7,6,8,5,5,5,5,1,88,2,2,2,1,2,2,2,2,2,1,2,3,4,7,7,4,7,5,7,2,2,4,3,8,2,3,3,7,5,5,8,6,4,3,2,1,3,3,8,8,2,66,6666,2,66,6666,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,8,"6666",1,"6666",2,1,1,1957,1111,1,1968,1,1968,1,2,1964,1968,0,6666,6,2,23,40,70,35,30,30,65,22,22,20,22,50,30,50,70,3,4,4,2,3,7,2,1,2,6,6,6,6,6,6,6,1942,76,1957,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,1,66,1,1,2,3,322,3,0,6,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2014,1,66666,1,2,1,4,9,3,40,1,40,81,1,5153,2,2,6,6,3,4,5,2,4,2,212,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,9110,1,20,88,8888,8888,8888,8888,4,66,88,8888,8888,8888,8888,4,66,2,11070,555555,"DE9",1,2,2,2,7,7,7,4,2,2,666666666,66,1600,66,6,0,666666666,666666666,8,0,-2,2,2,3,3,1,2,4,2,1,4,2,2,4,3,5,2,5,5,4,4,2,4,4,2,3,4,3,6,4,5,3,1,3,4,14,12,2018,17,54,14,12,2018,19,2,68
"2232","ESS9e03_1",9,3.1,"17.02.2021",65806,"DE",0.99946624,0.48340285,3.037345,1.4682611,0.00012220745,288,5760,105,5,20,9,7,6,1,5,4,5,3,10,10,10,7,6,8,4,1,1,1,1,1,1,2,2,2,2,1,1,1,1,5,10,10,7,10,9,10,5,2,4,5,9,2,2,3,5,6,4,9,6,4,5,2,1,3,2,10,9,1,2,2,6,66,6666,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","ENG",2,1,"6666",1,"6666",1,1,1,1970,1969,1,1976,1,1976,1,2,1978,1979,4,2008,6,1,25,40,70,23,25,25,60,20,20,17,17,20,25,40,60,2,3,4,2,1,2,2,1,2,6,6,6,6,6,6,6,1948,71,1950,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,4,7,720,6,8,12,14,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2013,1,66666,1,4,1,140,8,7,40,1,55,84,1,1112,2,2,6,6,1,4,10,2,4,7,720,6,8,12,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,66666,6,666,7,800,6,9,12,1,1,3,321,3,0,1,3,66,1,11070,11078,"DE2",1,5,4,4,10,10,9,7,2,2,666666666,66,4000,66,6,0,666666666,666666666,0,0,-2,0,4,3,2,1,1,5,2,2,4,2,2,2,4,5,6,5,2,3,2,1,2,5,4,2,3,1,6,3,5,2,4,1,6,13,2,2019,10,4,13,2,2019,11,43,99
"2233","ESS9e03_1",9,3.1,"17.02.2021",65848,"DE",0.99946624,1.0780712,3.037345,3.2744741,0.00012220745,299,5783,30,5,60,5,7,7,3,2,3,2,4,0,5,8,0,0,0,0,1,6,6,2,2,2,2,2,2,2,2,2,66,6,5,8,5,0,7,5,5,1,2,4,3,5,2,2,2,6,7,5,8,5,4,3,2,2,2,3,7,5,2,66,6666,1,2,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",3,1,1,1980,1986,1,1983,1,1984,1,1,1983,6666,2,2012,6,2,18,40,55,18,25,25,60,16,18,25,18,60,25,40,65,3,3,3,4,3,8,2,1,2,6,6,6,6,6,6,6,1964,54,1965,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,1,2,66,1,1,3,3,322,4,0,6,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,10,10,40,1,40,47,4,3322,2,2,6,6,3,1,6,2,1,3,322,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4419,1,40,88,8888,8888,8888,8888,8,88,2,229,3,0,2,1,8,2,11070,555555,"DE8",1,3,1,2,10,5,8,5,1,2,777777777,4,777777777,4,-1,-1,3500,2500,-1,8,-4,-4,4,4,3,3,2,3,2,2,4,3,3,3,3,5,2,3,2,3,3,2,2,2,2,3,3,1,3,3,3,2,2,3,3,21,12,2018,8,52,21,12,2018,10,3,71
"2234","ESS9e03_1",9,3.1,"17.02.2021",65851,"DE",0.99946624,1.085198,3.037345,3.2961206,0.00012220745,298,5781,45,2,6666,5,7,7,3,3,1,2,1,4,5,8,1,2,6,6,1,1,1,2,2,2,2,2,2,2,2,2,66,6,0,9,5,5,4,3,4,2,2,3,2,7,3,3,3,0,0,2,8,6,4,3,2,2,2,2,9,8,1,2,2,6,66,6666,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","000",2,1,"6666",1,"6666",1,2,1,2013,1983,1,1981,1,1981,1,2,1982,1986,4,2015,6,1,17,50,75,28,30,28,60,19,18,18,14,58,30,50,65,4,4,4,4,4,5,2,2,1,6,6,6,6,6,6,6,1957,61,1955,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,3,3,322,4,0,7,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,2,9,2,18,1,18,96,4,9121,2,1,1,2,3,1,3,2,1,5,520,4,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7233,1,40,3,322,3,0,6,2,9,2,212,3,0,0,3,66,2,11070,555555,"DE4",1,2,2,1,8,6,6,7,1,2,618,66,506,66,-3,-3,900,700,-3,1,-3,2,4,3,3,3,2,2,2,2,4,2,1,2,4,5,2,3,1,2,4,2,2,1,1,1,3,2,5,3,5,1,2,1,2,13,9,2018,16,54,13,9,2018,18,5,71
"2235","ESS9e03_1",9,3.1,"17.02.2021",65859,"DE",0.99946624,1.2710112,3.037345,3.8604994,0.00012220745,356,5897,30,4,420,6,4,5,3,2,2,3,1,3,5,7,4,4,4,5,1,1,9,1,2,2,2,1,2,1,2,2,66,6,5,9,8,4,4,4,6,2,1,5,1,4,2,2,2,7,7,6,7,5,3,2,2,1,3,3,4,4,2,66,6666,1,2,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","RUM",2,2,"RO",2,"RO",2,33,1,2015,0,2,6666,2,6666,2,66,6666,6666,66,6666,6,2,18,30,55,24,32,30,60,0,0,19,19,40,30,55,55,3,3,3,3,2,4,3,1,2,1,6,6,6,6,6,6,1996,22,1974,2000,6666,6666,6666,6666,6666,6666,3,4,66,66,66,66,66,66,66,2,2,6,6,2,3,3,322,4,0,6,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,4,2,66666,5,1,40,1,55,28,4,7412,2,2,6,6,1,1,7,2,1,66,6666,6666,6666,6666,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,88,8888,8888,8888,8888,4,66,3,322,4,0,7,1,5,2,11070,14090,"DE1",1,4,3,2,9,9,7,7,1,2,2400,66,1500,66,2,-2,2800,1800,-2,1,-3,2,3,3,3,2,2,2,2,3,4,2,3,4,4,5,2,2,2,5,2,2,3,2,3,2,2,2,5,1,2,2,3,2,2,10,10,2018,18,10,10,10,2018,19,8,58
"2236","ESS9e03_1",9,3.1,"17.02.2021",65908,"DE",0.99946624,0.67752254,3.037345,2.0578697,0.00012220745,347,5879,60,5,45,8,8,7,1,4,3,3,3,9,8,8,6,4,5,5,1,1,1,2,2,1,2,1,2,1,1,1,4,2,5,9,9,6,7,6,5,2,1,4,1,10,2,2,2,9,9,10,9,4,5,4,1,1,2,2,8,8,1,1,1,6,66,6666,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"6666",1,"6666",6666,"GER","ENG",2,1,"6666",1,"6666",1,1,1,1966,1971,1,1971,1,1971,1,2,1976,1978,4,2012,6,1,18,45,80,25,30,30,70,14,17,20,20,60,25,42,75,4,4,3,3,4,1,2,2,1,6,6,6,6,6,6,6,1950,68,1946,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,1,2,2,66,1,1,3,5,520,4,0,10,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,1,6,6666,1,66666,1,3,1,3,9,7,24,1,28,85,2,2320,2,2,6,6,2,4,8,2,4,5,520,4,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,5,520,3,0,10,2,6,2,212,3,0,0,3,66,2,11070,555555,"DEB",1,5,4,4,7,10,9,8,2,2,666666666,66,800,66,6,0,666666666,666666666,0,2,-3,3,4,3,3,3,2,4,2,1,4,3,2,3,1,6,1,3,3,1,4,1,3,2,4,1,3,4,5,5,4,2,2,5,3,10,9,2018,13,59,10,9,2018,15,4,65
